Accuracy, Ncore, Bmodel, Blife, Weight, WS
55.6, 1, 1, 9.26033105683528, 90, 0.75
55.6, 1, 2, 18.5206621136706, 150, 0.75
55.6, 1, 3, 23.1508276420882, 198, 0.75
55.6, 1, 4, 27.7809931705058, 236, 0.75
55.6, 1, 1, 7.37191301142646, 90, 1.0
55.6, 1, 2, 14.7438260228529, 150, 1.0
55.6, 1, 3, 18.4297825285662, 198, 1.0
55.6, 1, 4, 22.1157390342794, 236, 1.0
55.6, 2, 1, 17.0097678591931, 105, 0.25
55.6, 2, 2, 34.0195357183863, 165, 0.25
55.6, 2, 3, 42.5244196479829, 213, 0.25
55.6, 2, 4, 51.0293035775794, 251, 0.25
55.6, 2, 1, 12.1095429253023, 105, 0.5
55.6, 2, 2, 24.2190858506046, 165, 0.5
55.6, 2, 3, 30.2738573132557, 213, 0.5
55.6, 2, 4, 36.3286287759069, 251, 0.5
55.6, 2, 1, 9.40121322656689, 105, 0.75
55.6, 2, 2, 18.8024264531338, 165, 0.75
55.6, 2, 3, 23.5030330664172, 213, 0.75
55.6, 2, 4, 28.2036396797007, 251, 0.75
55.6, 2, 1, 7.68291090128228, 105, 1.0
55.6, 2, 2, 15.3658218025646, 165, 1.0
55.6, 2, 3, 19.2072772532057, 213, 1.0
55.6, 2, 4, 23.0487327038468, 251, 1.0
55.6, 2, 1, 6.49566820126828, 105, 1.25
55.6, 2, 2, 12.9913364025366, 165, 1.25
55.6, 2, 3, 16.2391705031707, 213, 1.25
55.6, 2, 4, 19.4870046038048, 251, 1.25
55.6, 2, 1, 5.62624304807343, 105, 1.5
55.6, 2, 2, 11.2524860961469, 165, 1.5
55.6, 2, 3, 14.0656076201836, 213, 1.5
55.6, 2, 4, 16.8787291442203, 251, 1.5
55.6, 4, 1, 12.4698191408606, 120, 0.25
55.6, 4, 2, 24.9396382817213, 180, 0.25
55.6, 4, 3, 31.1745478521516, 228, 0.25
55.6, 4, 4, 37.4094574225819, 266, 0.25
55.6, 4, 1, 9.96142438407268, 120, 0.5
55.6, 4, 2, 19.9228487681454, 180, 0.5
55.6, 4, 3, 24.9035609601817, 228, 0.5
55.6, 4, 4, 29.884273152218, 266, 0.5
55.6, 4, 1, 8.29318911477463, 120, 0.75
55.6, 4, 2, 16.5863782295493, 180, 0.75
55.6, 4, 3, 20.7329727869366, 228, 0.75
55.6, 4, 4, 24.8795673443239, 266, 0.75
55.6, 4, 1, 7.10355923835638, 120, 1.0
55.6, 4, 2, 14.2071184767128, 180, 1.0
55.6, 4, 3, 17.7588980958909, 228, 1.0
55.6, 4, 4, 21.3106777150691, 266, 1.0
55.6, 4, 1, 6.21241006565741, 120, 1.25
55.6, 4, 2, 12.4248201313148, 180, 1.25
55.6, 4, 3, 15.5310251641435, 228, 1.25
55.6, 4, 4, 18.6372301969722, 266, 1.25
55.6, 4, 1, 5.51992901371288, 120, 1.5
55.6, 4, 2, 11.0398580274258, 180, 1.5
55.6, 4, 3, 13.7998225342822, 228, 1.5
55.6, 4, 4, 16.5597870411386, 266, 1.5
55.6, 8, 1, 8.57651321855099, 140, 0.25
55.6, 8, 2, 17.153026437102, 200, 0.25
55.6, 8, 3, 21.4412830463775, 248, 0.25
55.6, 8, 4, 25.729539655653, 286, 0.25
55.6, 8, 1, 7.50778933143135, 140, 0.5
55.6, 8, 2, 15.0155786628627, 200, 0.5
55.6, 8, 3, 18.7694733285784, 248, 0.5
55.6, 8, 4, 22.5233679942941, 286, 0.5
55.6, 8, 1, 6.67590166396849, 140, 0.75
55.6, 8, 2, 13.351803327937, 200, 0.75
55.6, 8, 3, 16.6897541599212, 248, 0.75
55.6, 8, 4, 20.0277049919055, 286, 0.75
55.6, 8, 1, 6.00997656109141, 140, 1.0
55.6, 8, 2, 12.0199531221828, 200, 1.0
55.6, 8, 3, 15.0249414027285, 248, 1.0
55.6, 8, 4, 18.0299296832742, 286, 1.0
55.6, 8, 1, 5.46485415670469, 140, 1.25
55.6, 8, 2, 10.9297083134094, 200, 1.25
55.6, 8, 3, 13.6621353917617, 248, 1.25
55.6, 8, 4, 16.3945624701141, 286, 1.25
55.6, 8, 1, 5.01039657288875, 140, 1.5
55.6, 8, 2, 10.0207931457775, 200, 1.5
55.6, 8, 3, 12.5259914322219, 248, 1.5
55.6, 8, 4, 15.0311897186662, 286, 1.5
55.405, 1, 1, 19.180052745145, 90, 0.25
55.405, 1, 2, 38.3601054902901, 150, 0.25
55.405, 1, 3, 47.9501318628626, 198, 0.25
55.405, 1, 4, 57.5401582354352, 236, 0.25
55.405, 1, 1, 12.6143172500788, 90, 0.5
55.405, 1, 2, 25.2286345001577, 150, 0.5
55.405, 1, 3, 31.5357931251971, 198, 0.5
55.405, 1, 4, 37.8429517502365, 236, 0.5
55.405, 1, 1, 9.39739222365793, 90, 0.75
55.405, 1, 2, 18.7947844473159, 150, 0.75
55.405, 1, 3, 23.4934805591448, 198, 0.75
55.405, 1, 4, 28.1921766709738, 236, 0.75
55.405, 1, 1, 7.48783227255709, 90, 1.0
55.405, 1, 2, 14.9756645451142, 150, 1.0
55.405, 1, 3, 18.7195806813927, 198, 1.0
55.405, 1, 4, 22.4634968176713, 236, 1.0
55.405, 2, 1, 17.141412366672, 105, 0.25
55.405, 2, 2, 34.2828247333439, 165, 0.25
55.405, 2, 3, 42.8535309166799, 213, 0.25
55.405, 2, 4, 51.4242371000158, 251, 0.25
55.405, 2, 1, 12.2434237510177, 105, 0.5
55.405, 2, 2, 24.4868475020355, 165, 0.5
55.405, 2, 3, 30.6085593775443, 213, 0.5
55.405, 2, 4, 36.7302712530532, 251, 0.5
55.405, 2, 1, 9.52247184324107, 105, 0.75
55.405, 2, 2, 19.0449436864821, 165, 0.75
55.405, 2, 3, 23.8061796081027, 213, 0.75
55.405, 2, 4, 28.5674155297232, 251, 0.75
55.405, 2, 1, 7.7910138446316, 105, 1.0
55.405, 2, 2, 15.5820276892632, 165, 1.0
55.405, 2, 3, 19.477534611579, 213, 1.0
55.405, 2, 4, 23.3730415338948, 251, 1.0
55.405, 2, 1, 6.59233805509546, 105, 1.25
55.405, 2, 2, 13.1846761101909, 165, 1.25
55.405, 2, 3, 16.4808451377387, 213, 1.25
55.405, 2, 4, 19.7770141652864, 251, 1.25
55.405, 2, 1, 5.71332261133123, 105, 1.5
55.405, 2, 2, 11.4266452226625, 165, 1.5
55.405, 2, 3, 14.2833065283281, 213, 1.5
55.405, 2, 4, 17.1399678339937, 251, 1.5
55.405, 4, 1, 12.5296993028789, 120, 0.25
55.405, 4, 2, 25.0593986057577, 180, 0.25
55.405, 4, 3, 31.3242482571971, 228, 0.25
55.405, 4, 4, 37.5890979086365, 266, 0.25
55.405, 4, 1, 10.0380693781165, 120, 0.5
55.405, 4, 2, 20.076138756233, 180, 0.5
55.405, 4, 3, 25.0951734452913, 228, 0.5
55.405, 4, 4, 30.1142081343495, 266, 0.5
55.405, 4, 1, 8.3730267130951, 120, 0.75
55.405, 4, 2, 16.7460534261902, 180, 0.75
55.405, 4, 3, 20.9325667827377, 228, 0.75
55.405, 4, 4, 25.1190801392853, 266, 0.75
55.405, 4, 1, 7.18176693011782, 120, 1.0
55.405, 4, 2, 14.3635338602356, 180, 1.0
55.405, 4, 3, 17.9544173252945, 228, 1.0
55.405, 4, 4, 21.5453007903535, 266, 1.0
55.405, 4, 1, 6.28725690910591, 120, 1.25
55.405, 4, 2, 12.5745138182118, 180, 1.25
55.405, 4, 3, 15.7181422727648, 228, 1.25
55.405, 4, 4, 18.8617707273177, 266, 1.25
55.405, 4, 1, 5.59089466894216, 120, 1.5
55.405, 4, 2, 11.1817893378843, 180, 1.5
55.405, 4, 3, 13.9772366723554, 228, 1.5
55.405, 4, 4, 16.7726840068265, 266, 1.5
55.405, 8, 1, 8.59974630748393, 140, 0.25
55.405, 8, 2, 17.1994926149679, 200, 0.25
55.405, 8, 3, 21.4993657687098, 248, 0.25
55.405, 8, 4, 25.7992389224518, 286, 0.25
55.405, 8, 1, 7.54346924150416, 140, 0.5
55.405, 8, 2, 15.0869384830083, 200, 0.5
55.405, 8, 3, 18.8586731037604, 248, 0.5
55.405, 8, 4, 22.6304077245125, 286, 0.5
55.405, 8, 1, 6.71828549354205, 140, 0.75
55.405, 8, 2, 13.4365709870841, 200, 0.75
55.405, 8, 3, 16.7957137338551, 248, 0.75
55.405, 8, 4, 20.1548564806262, 286, 0.75
55.405, 8, 1, 6.05583479682674, 140, 1.0
55.405, 8, 2, 12.1116695936535, 200, 1.0
55.405, 8, 3, 15.1395869920669, 248, 1.0
55.405, 8, 4, 18.1675043904802, 286, 1.0
55.405, 8, 1, 5.51229931785296, 140, 1.25
55.405, 8, 2, 11.0245986357059, 200, 1.25
55.405, 8, 3, 13.7807482946324, 248, 1.25
55.405, 8, 4, 16.5368979535589, 286, 1.25
55.405, 8, 1, 5.05829687144339, 140, 1.5
55.405, 8, 2, 10.1165937428868, 200, 1.5
55.405, 8, 3, 12.6457421786085, 248, 1.5
55.405, 8, 4, 15.1748906143302, 286, 1.5
53.65, 1, 1, 19.3962904594496, 90, 0.25
53.65, 1, 2, 38.7925809188993, 150, 0.25
53.65, 1, 3, 48.4907261486241, 198, 0.25
53.65, 1, 4, 58.1888713783489, 236, 0.25
53.65, 1, 1, 12.8020483277324, 90, 0.5
53.65, 1, 2, 25.6040966554649, 150, 0.5
53.65, 1, 3, 32.0051208193311, 198, 0.5
53.65, 1, 4, 38.4061449831973, 236, 0.5
53.65, 1, 1, 9.55394996118708, 90, 0.75
53.65, 1, 2, 19.1078999223742, 150, 0.75
53.65, 1, 3, 23.8848749029677, 198, 0.75
53.65, 1, 4, 28.6618498835612, 236, 0.75
53.65, 1, 1, 7.62049914269385, 90, 1.0
53.65, 1, 2, 15.2409982853877, 150, 1.0
53.65, 1, 3, 19.0512478567346, 198, 1.0
53.65, 1, 4, 22.8614974280815, 236, 1.0
53.65, 2, 1, 17.2895590514083, 105, 0.25
53.65, 2, 2, 34.5791181028167, 165, 0.25
53.65, 2, 3, 43.2238976285209, 213, 0.25
53.65, 2, 4, 51.8686771542251, 251, 0.25
53.65, 2, 1, 12.3951448217733, 105, 0.5
53.65, 2, 2, 24.7902896435466, 165, 0.5
53.65, 2, 3, 30.9878620544333, 213, 0.5
53.65, 2, 4, 37.1854344653199, 251, 0.5
53.65, 2, 1, 9.66042402016131, 105, 0.75
53.65, 2, 2, 19.3208480403226, 165, 0.75
53.65, 2, 3, 24.1510600504033, 213, 0.75
53.65, 2, 4, 28.9812720604839, 251, 0.75
53.65, 2, 1, 7.91430391718472, 105, 1.0
53.65, 2, 2, 15.8286078343694, 165, 1.0
53.65, 2, 3, 19.7857597929618, 213, 1.0
53.65, 2, 4, 23.7429117515542, 251, 1.0
53.65, 2, 1, 6.70277788250868, 105, 1.25
53.65, 2, 2, 13.4055557650174, 165, 1.25
53.65, 2, 3, 16.7569447062717, 213, 1.25
53.65, 2, 4, 20.1083336475261, 251, 1.25
53.65, 2, 1, 5.81293115600309, 105, 1.5
53.65, 2, 2, 11.6258623120062, 165, 1.5
53.65, 2, 3, 14.5323278900077, 213, 1.5
53.65, 2, 4, 17.4387934680093, 251, 1.5
53.65, 4, 1, 12.5966695980167, 120, 0.25
53.65, 4, 2, 25.1933391960333, 180, 0.25
53.65, 4, 3, 31.4916739950417, 228, 0.25
53.65, 4, 4, 37.79000879405, 266, 0.25
53.65, 4, 1, 10.1243139195395, 120, 0.5
53.65, 4, 2, 20.2486278390791, 180, 0.5
53.65, 4, 3, 25.3107847988489, 228, 0.5
53.65, 4, 4, 30.3729417586186, 266, 0.5
53.65, 4, 1, 8.46323070079252, 120, 0.75
53.65, 4, 2, 16.9264614015851, 180, 0.75
53.65, 4, 3, 21.1580767519813, 228, 0.75
53.65, 4, 4, 25.3896921023776, 266, 0.75
53.65, 4, 1, 7.27038752983131, 120, 1.0
53.65, 4, 2, 14.5407750596626, 180, 1.0
53.65, 4, 3, 18.1759688245783, 228, 1.0
53.65, 4, 4, 21.8111625894939, 266, 1.0
53.65, 4, 1, 6.37225520085547, 120, 1.25
53.65, 4, 2, 12.7445104017109, 180, 1.25
53.65, 4, 3, 15.9306380021387, 228, 1.25
53.65, 4, 4, 19.1167656025664, 266, 1.25
53.65, 4, 1, 5.6716229561775, 120, 1.5
53.65, 4, 2, 11.343245912355, 180, 1.5
53.65, 4, 3, 14.1790573904437, 228, 1.5
53.65, 4, 4, 17.0148688685325, 266, 1.5
53.65, 8, 1, 8.625615922887, 140, 0.25
53.65, 8, 2, 17.251231845774, 200, 0.25
53.65, 8, 3, 21.5640398072175, 248, 0.25
53.65, 8, 4, 25.876847768661, 286, 0.25
53.65, 8, 1, 7.583369670313, 140, 0.5
53.65, 8, 2, 15.166739340626, 200, 0.5
53.65, 8, 3, 18.9584241757825, 248, 0.5
53.65, 8, 4, 22.750109010939, 286, 0.5
53.65, 8, 1, 6.76584264341472, 140, 0.75
53.65, 8, 2, 13.5316852868294, 200, 0.75
53.65, 8, 3, 16.9146066085368, 248, 0.75
53.65, 8, 4, 20.2975279302442, 286, 0.75
53.65, 8, 1, 6.10742968821571, 140, 1.0
53.65, 8, 2, 12.2148593764314, 200, 1.0
53.65, 8, 3, 15.2685742205393, 248, 1.0
53.65, 8, 4, 18.3222890646471, 286, 1.0
53.65, 8, 1, 5.56579817024385, 140, 1.25
53.65, 8, 2, 11.1315963404877, 200, 1.25
53.65, 8, 3, 13.9144954256096, 248, 1.25
53.65, 8, 4, 16.6973945107316, 286, 1.25
53.65, 8, 1, 5.11240909497578, 140, 1.5
53.65, 8, 2, 10.2248181899516, 200, 1.5
53.65, 8, 3, 12.7810227374395, 248, 1.5
53.65, 8, 4, 15.3372272849273, 286, 1.5
50.1, 1, 1, 19.7775030902349, 90, 0.25
50.1, 1, 2, 39.5550061804697, 150, 0.25
50.1, 1, 3, 49.4437577255871, 198, 0.25
50.1, 1, 4, 59.3325092707046, 236, 0.25
50.1, 1, 1, 13.136288998358, 90, 0.5
50.1, 1, 2, 26.2725779967159, 150, 0.5
50.1, 1, 3, 32.8407224958949, 198, 0.5
50.1, 1, 4, 39.4088669950739, 236, 0.5
50.1, 1, 1, 9.8340503995083, 90, 0.75
50.1, 1, 2, 19.6681007990166, 150, 0.75
50.1, 1, 3, 24.5851259987707, 198, 0.75
50.1, 1, 4, 29.5021511985249, 236, 0.75
50.1, 1, 1, 7.85854616895874, 90, 1.0
50.1, 1, 2, 15.7170923379175, 150, 1.0
50.1, 1, 3, 19.6463654223969, 198, 1.0
50.1, 1, 4, 23.5756385068762, 236, 1.0
50.1, 2, 1, 17.5488626143418, 105, 0.25
50.1, 2, 2, 35.0977252286836, 165, 0.25
50.1, 2, 3, 43.8721565358545, 213, 0.25
50.1, 2, 4, 52.6465878430254, 251, 0.25
50.1, 2, 1, 12.6634374901067, 105, 0.5
50.1, 2, 2, 25.3268749802134, 165, 0.5
50.1, 2, 3, 31.6585937252667, 213, 0.5
50.1, 2, 4, 37.9903124703201, 251, 0.5
50.1, 2, 1, 9.90577135003281, 105, 0.75
50.1, 2, 2, 19.8115427000656, 165, 0.75
50.1, 2, 3, 24.764428375082, 213, 0.75
50.1, 2, 4, 29.7173140500984, 251, 0.75
50.1, 2, 1, 8.13437995688779, 105, 1.0
50.1, 2, 2, 16.2687599137756, 165, 1.0
50.1, 2, 3, 20.3359498922195, 213, 1.0
50.1, 2, 4, 24.4031398706634, 251, 1.0
50.1, 2, 1, 6.90041833786173, 105, 1.25
50.1, 2, 2, 13.8008366757235, 165, 1.25
50.1, 2, 3, 17.2510458446543, 213, 1.25
50.1, 2, 4, 20.7012550135852, 251, 1.25
50.1, 2, 1, 5.99152199637513, 105, 1.5
50.1, 2, 2, 11.9830439927503, 165, 1.5
50.1, 2, 3, 14.9788049909378, 213, 1.5
50.1, 2, 4, 17.9745659891254, 251, 1.5
50.1, 4, 1, 12.7128407637239, 120, 0.25
50.1, 4, 2, 25.4256815274478, 180, 0.25
50.1, 4, 3, 31.7821019093098, 228, 0.25
50.1, 4, 4, 38.1385222911717, 266, 0.25
50.1, 4, 1, 10.2752482114646, 120, 0.5
50.1, 4, 2, 20.5504964229292, 180, 0.5
50.1, 4, 3, 25.6881205286615, 228, 0.5
50.1, 4, 4, 30.8257446343938, 266, 0.5
50.1, 4, 1, 8.62203684842998, 120, 0.75
50.1, 4, 2, 17.24407369686, 180, 0.75
50.1, 4, 3, 21.5550921210749, 228, 0.75
50.1, 4, 4, 25.8661105452899, 266, 0.75
50.1, 4, 1, 7.42707540338303, 120, 1.0
50.1, 4, 2, 14.8541508067661, 180, 1.0
50.1, 4, 3, 18.5676885084576, 228, 1.0
50.1, 4, 4, 22.2812262101491, 266, 1.0
50.1, 4, 1, 6.52302423711193, 120, 1.25
50.1, 4, 2, 13.0460484742239, 180, 1.25
50.1, 4, 3, 16.3075605927798, 228, 1.25
50.1, 4, 4, 19.5690727113358, 266, 1.25
50.1, 4, 1, 5.81517907117052, 120, 1.5
50.1, 4, 2, 11.630358142341, 180, 1.5
50.1, 4, 3, 14.5379476779263, 228, 1.5
50.1, 4, 4, 17.4455372135116, 266, 1.5
50.1, 8, 1, 8.67020700119215, 140, 0.25
50.1, 8, 2, 17.3404140023843, 200, 0.25
50.1, 8, 3, 21.6755175029804, 248, 0.25
50.1, 8, 4, 26.0106210035764, 286, 0.25
50.1, 8, 1, 7.65257317773101, 140, 0.5
50.1, 8, 2, 15.305146355462, 200, 0.5
50.1, 8, 3, 19.1314329443275, 248, 0.5
50.1, 8, 4, 22.957719533193, 286, 0.5
50.1, 8, 1, 6.84872870473418, 140, 0.75
50.1, 8, 2, 13.6974574094684, 200, 0.75
50.1, 8, 3, 17.1218217618354, 248, 0.75
50.1, 8, 4, 20.5461861142025, 286, 0.75
50.1, 8, 1, 6.19770684846607, 140, 1.0
50.1, 8, 2, 12.3954136969321, 200, 1.0
50.1, 8, 3, 15.4942671211652, 248, 1.0
50.1, 8, 4, 18.5931205453982, 286, 1.0
50.1, 8, 1, 5.65970993986558, 140, 1.25
50.1, 8, 2, 11.3194198797312, 200, 1.25
50.1, 8, 3, 14.149274849664, 248, 1.25
50.1, 8, 4, 16.9791298195967, 286, 1.25
50.1, 8, 1, 5.20765525322224, 140, 1.5
50.1, 8, 2, 10.4153105064445, 200, 1.5
50.1, 8, 3, 13.0191381330556, 248, 1.5
50.1, 8, 4, 15.6229657596667, 286, 1.5
49.96, 1, 1, 19.9178389144778, 90, 0.25
49.96, 1, 2, 39.8356778289556, 150, 0.25
49.96, 1, 3, 49.7945972861944, 198, 0.25
49.96, 1, 4, 59.7535167434333, 236, 0.25
49.96, 1, 1, 13.2604011271341, 90, 0.5
49.96, 1, 2, 26.5208022542682, 150, 0.5
49.96, 1, 3, 33.1510028178352, 198, 0.5
49.96, 1, 4, 39.7812033814023, 236, 0.5
49.96, 1, 1, 9.93850549723585, 90, 0.75
49.96, 1, 2, 19.8770109944717, 150, 0.75
49.96, 1, 3, 24.8462637430896, 198, 0.75
49.96, 1, 4, 29.8155164917076, 236, 0.75
49.96, 1, 1, 7.94754619511226, 90, 1.0
49.96, 1, 2, 15.8950923902245, 150, 1.0
49.96, 1, 3, 19.8688654877806, 198, 1.0
49.96, 1, 4, 23.8426385853368, 236, 1.0
49.96, 2, 1, 17.6437246784982, 105, 0.25
49.96, 2, 2, 35.2874493569965, 165, 0.25
49.96, 2, 3, 44.1093116962456, 213, 0.25
49.96, 2, 4, 52.9311740354947, 251, 0.25
49.96, 2, 1, 12.7624681337124, 105, 0.5
49.96, 2, 2, 25.5249362674247, 165, 0.5
49.96, 2, 3, 31.906170334281, 213, 0.5
49.96, 2, 4, 38.2874044011371, 251, 0.5
49.96, 2, 1, 9.9967885316842, 105, 0.75
49.96, 2, 2, 19.9935770633684, 165, 0.75
49.96, 2, 3, 24.9919713292105, 213, 0.75
49.96, 2, 4, 29.9903655950526, 251, 0.75
49.96, 2, 1, 8.21628549948854, 105, 1.0
49.96, 2, 2, 16.4325709989771, 165, 1.0
49.96, 2, 3, 20.5407137487213, 213, 1.0
49.96, 2, 4, 24.6488564984656, 251, 1.0
49.96, 2, 1, 6.9741390207437, 105, 1.25
49.96, 2, 2, 13.9482780414874, 165, 1.25
49.96, 2, 3, 17.4353475518593, 213, 1.25
49.96, 2, 4, 20.9224170622311, 251, 1.25
49.96, 2, 1, 6.05824701593471, 105, 1.5
49.96, 2, 2, 12.1164940318694, 165, 1.5
49.96, 2, 3, 15.1456175398368, 213, 1.5
49.96, 2, 4, 18.1747410478041, 251, 1.5
49.96, 4, 1, 12.7550105268696, 120, 0.25
49.96, 4, 2, 25.5100210537392, 180, 0.25
49.96, 4, 3, 31.8875263171741, 228, 0.25
49.96, 4, 4, 38.2650315806088, 266, 0.25
49.96, 4, 1, 10.3304584528331, 120, 0.5
49.96, 4, 2, 20.6609169056661, 180, 0.5
49.96, 4, 3, 25.8261461320827, 228, 0.5
49.96, 4, 4, 30.9913753584992, 266, 0.5
49.96, 4, 1, 8.68042840084265, 120, 0.75
49.96, 4, 2, 17.3608568016853, 180, 0.75
49.96, 4, 3, 21.7010710021066, 228, 0.75
49.96, 4, 4, 26.041285202528, 266, 0.75
49.96, 4, 1, 7.48490388447799, 120, 1.0
49.96, 4, 2, 14.969807768956, 180, 1.0
49.96, 4, 3, 18.712259711195, 228, 1.0
49.96, 4, 4, 22.454711653434, 266, 1.0
49.96, 4, 1, 6.57882563850587, 120, 1.25
49.96, 4, 2, 13.1576512770117, 180, 1.25
49.96, 4, 3, 16.4470640962647, 228, 1.25
49.96, 4, 4, 19.7364769155176, 266, 1.25
49.96, 4, 1, 5.868428368863, 120, 1.5
49.96, 4, 2, 11.736856737726, 180, 1.5
49.96, 4, 3, 14.6710709221575, 228, 1.5
49.96, 4, 4, 17.605285106589, 266, 1.5
49.96, 8, 1, 8.68630495445119, 140, 0.25
49.96, 8, 2, 17.3726099089024, 200, 0.25
49.96, 8, 3, 21.715762386128, 248, 0.25
49.96, 8, 4, 26.0589148633536, 286, 0.25
49.96, 8, 1, 7.67769055068235, 140, 0.5
49.96, 8, 2, 15.3553811013647, 200, 0.5
49.96, 8, 3, 19.1942263767059, 248, 0.5
49.96, 8, 4, 23.033071652047, 286, 0.5
49.96, 8, 1, 6.87893926756494, 140, 0.75
49.96, 8, 2, 13.7578785351299, 200, 0.75
49.96, 8, 3, 17.1973481689124, 248, 0.75
49.96, 8, 4, 20.6368178026948, 286, 0.75
49.96, 8, 1, 6.23072369855759, 140, 1.0
49.96, 8, 2, 12.4614473971152, 200, 1.0
49.96, 8, 3, 15.576809246394, 248, 1.0
49.96, 8, 4, 18.6921710956728, 286, 1.0
49.96, 8, 1, 5.69415281682622, 140, 1.25
49.96, 8, 2, 11.3883056336524, 200, 1.25
49.96, 8, 3, 14.2353820420656, 248, 1.25
49.96, 8, 4, 17.0824584504787, 286, 1.25
49.96, 8, 1, 5.24267009187779, 140, 1.5
49.96, 8, 2, 10.4853401837556, 200, 1.5
49.96, 8, 3, 13.1066752296945, 248, 1.5
49.96, 8, 4, 15.7280102756334, 286, 1.5
48.7, 1, 1, 20.1055541593365, 90, 0.25
48.7, 1, 2, 40.211108318673, 150, 0.25
48.7, 1, 3, 50.2638853983413, 198, 0.25
48.7, 1, 4, 60.3166624780096, 236, 0.25
48.7, 1, 1, 13.4273246055723, 90, 0.5
48.7, 1, 2, 26.8546492111447, 150, 0.5
48.7, 1, 3, 33.5683115139308, 198, 0.5
48.7, 1, 4, 40.281973816717, 236, 0.5
48.7, 1, 1, 10.0793750787451, 90, 0.75
48.7, 1, 2, 20.1587501574902, 150, 0.75
48.7, 1, 3, 25.1984376968628, 198, 0.75
48.7, 1, 4, 30.2381252362354, 236, 0.75
48.7, 1, 1, 8.06776926179911, 90, 1.0
48.7, 1, 2, 16.1355385235982, 150, 1.0
48.7, 1, 3, 20.1694231544978, 198, 1.0
48.7, 1, 4, 24.2033077853973, 236, 1.0
48.7, 1, 1, 6.72551492223623, 90, 1.25
48.7, 1, 2, 13.4510298444725, 150, 1.25
48.7, 1, 3, 16.8137873055906, 198, 1.25
48.7, 1, 4, 20.1765447667087, 236, 1.25
48.7, 2, 1, 17.7701168829438, 105, 0.25
48.7, 2, 2, 35.5402337658876, 165, 0.25
48.7, 2, 3, 44.4252922073595, 213, 0.25
48.7, 2, 4, 53.3103506488314, 251, 0.25
48.7, 2, 1, 12.8951559346731, 105, 0.5
48.7, 2, 2, 25.7903118693463, 165, 0.5
48.7, 2, 3, 32.2378898366829, 213, 0.5
48.7, 2, 4, 38.6854678040195, 251, 0.5
48.7, 2, 1, 10.1191274276419, 105, 0.75
48.7, 2, 2, 20.2382548552838, 165, 0.75
48.7, 2, 3, 25.2978185691048, 213, 0.75
48.7, 2, 4, 30.3573822829257, 251, 0.75
48.7, 2, 1, 8.32660266284753, 105, 1.0
48.7, 2, 2, 16.6532053256951, 165, 1.0
48.7, 2, 3, 20.8165066571188, 213, 1.0
48.7, 2, 4, 24.9798079885426, 251, 1.0
48.7, 2, 1, 7.07357401168908, 105, 1.25
48.7, 2, 2, 14.1471480233782, 165, 1.25
48.7, 2, 3, 17.6839350292227, 213, 1.25
48.7, 2, 4, 21.2207220350673, 251, 1.25
48.7, 2, 1, 6.14834102388323, 105, 1.5
48.7, 2, 2, 12.2966820477665, 165, 1.5
48.7, 2, 3, 15.3708525597081, 213, 1.5
48.7, 2, 4, 18.4450230716497, 251, 1.5
48.7, 4, 1, 12.8109251569739, 120, 0.25
48.7, 4, 2, 25.6218503139477, 180, 0.25
48.7, 4, 3, 32.0273128924347, 228, 0.25
48.7, 4, 4, 38.4327754709216, 266, 0.25
48.7, 4, 1, 10.4040138685505, 120, 0.5
48.7, 4, 2, 20.808027737101, 180, 0.5
48.7, 4, 3, 26.0100346713762, 228, 0.5
48.7, 4, 4, 31.2120416056515, 266, 0.5
48.7, 4, 1, 8.75847519326123, 120, 0.75
48.7, 4, 2, 17.5169503865225, 180, 0.75
48.7, 4, 3, 21.8961879831531, 228, 0.75
48.7, 4, 4, 26.2754255797837, 266, 0.75
48.7, 4, 1, 7.56238018353897, 120, 1.0
48.7, 4, 2, 15.1247603670779, 180, 1.0
48.7, 4, 3, 18.9059504588474, 228, 1.0
48.7, 4, 4, 22.6871405506169, 266, 1.0
48.7, 4, 1, 6.65371963720594, 120, 1.25
48.7, 4, 2, 13.3074392744119, 180, 1.25
48.7, 4, 3, 16.6342990930148, 228, 1.25
48.7, 4, 4, 19.9611589116178, 266, 1.25
48.7, 4, 1, 5.9399971191014, 120, 1.5
48.7, 4, 2, 11.8799942382028, 180, 1.5
48.7, 4, 3, 14.8499927977535, 228, 1.5
48.7, 4, 4, 17.8199913573042, 266, 1.5
48.7, 8, 1, 8.70757776955396, 140, 0.25
48.7, 8, 2, 17.4151555391079, 200, 0.25
48.7, 8, 3, 21.7689444238849, 248, 0.25
48.7, 8, 4, 26.1227333086619, 286, 0.25
48.7, 8, 1, 7.71099201912326, 140, 0.5
48.7, 8, 2, 15.4219840382465, 200, 0.5
48.7, 8, 3, 19.2774800478082, 248, 0.5
48.7, 8, 4, 23.1329760573698, 286, 0.5
48.7, 8, 1, 6.91909844147307, 140, 0.75
48.7, 8, 2, 13.8381968829462, 200, 0.75
48.7, 8, 3, 17.2977461036827, 248, 0.75
48.7, 8, 4, 20.7572953244192, 286, 0.75
48.7, 8, 1, 6.27470665746376, 140, 1.0
48.7, 8, 2, 12.5494133149275, 200, 1.0
48.7, 8, 3, 15.6867666436594, 248, 1.0
48.7, 8, 4, 18.8241199723913, 286, 1.0
48.7, 8, 1, 5.74011623735381, 140, 1.25
48.7, 8, 2, 11.4802324747076, 200, 1.25
